Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-30,0.07247109377396778,0.07302008372562033,0.06917715406405255,0.07082412391901016,30902400,0.0,0.0
1986-05-01,0.07082409643246398,0.07082409643246398,0.06862813747809664,0.0697261169552803,54345600,0.0,0.0
1986-05-02,0.0697261169552803,0.07082409643246398,0.06917712721668848,0.0697261169552803,20246400,0.0,0.0
1986-05-05,0.0697261181223574,0.0697261181223574,0.06917712837457657,0.06917712837457657,3254400,0.0,0.0
1986-05-06,0.0697261169552803,0.07082409643246398,0.0697261169552803,0.0697261169552803,9734400,0.0,0.0
1986-05-07,0.0697261169552803,0.07027510669387214,0.06862813747809664,0.0697261169552803,5155200,0.0,0.0
1986-05-08,0.06972612319881423,0.07027511298656464,0.06917713341106382,0.07027511298656464,3542400,0.0,0.0
1986-05-09,0.07027510669387214,0.07027510669387214,0.0697261169552803,0.0697261169552803,6076800,0.0,0.0
1986-05-12,0.06972612319881423,0.07192208234981586,0.06972612319881423,0.07027511298656464,10483200,0.0,0.0
1986-05-13,0.07027513396735763,0.07137311387066271,0.07027513396735763,0.07082412391901016,3830400,0.0,0.0
1986-05-14,0.07082410277431504,0.07082410277431504,0.07027511298656464,0.07027511298656464,9302400,0.0,0.0
1986-05-15,0.07027511298656464,0.07137309256206545,0.07027511298656464,0.07027511298656464,3801600,0.0,0.0
1986-05-16,0.07027513396735763,0.07247109377396778,0.07027513396735763,0.07082412391901016,11952000,0.0,0.0
1986-05-19,0.07082409643246398,0.07082409643246398,0.06917712721668848,0.0697261169552803,11001600,0.0,0.0
1986-05-20,0.0697261181223574,0.0697261181223574,0.06862813862679573,0.06917712837457657,61977600,0.0,0.0
1986-05-21,0.06917713074637598,0.06972612051297941,0.0680791512131691,0.0680791512131691,8092800,0.0,0.0
1986-05-22,0.0680791512131691,0.06862814097977255,0.0680791512131691,0.0680791512131691,4406400,0.0,0.0
1986-05-23,0.0680791512131691,0.06917713074637598,0.0680791512131691,0.0680791512131691,4089600,0.0,0.0
1986-05-27,0.06807915383556302,0.07027511298656464,0.06807915383556302,0.07027511298656464,13881600,0.0,0.0
1986-05-28,0.07027508663022014,0.07247104495763779,0.07027508663022014,0.07247104495763779,15523200,0.0,0.0
1986-05-29,0.0724710511137524,0.07521663070665793,0.0719220614852636,0.07411865144968033,45676800,0.0,0.0
1986-05-30,0.07466766493980097,0.07796160376338161,0.07466766493980097,0.07686362415552139,27072000,0.0,0.0
1986-06-02,0.07686359851352415,0.07686359851352415,0.07466764003038406,0.07466764003038406,19728000,0.0,0.0
1986-06-03,0.07466764003038406,0.07466764003038406,0.07356902933836136,0.07466764003038406,5011200,0.0,0.0
1986-06-04,0.07466764107816913,0.07521663070665793,0.07356903037073001,0.07411865144968033,4723200,0.0,0.0
1986-06-05,0.07411864204288011,0.0752166211605072,0.07356902103368518,0.0752166211605072,13708800,0.0,0.0
1986-06-06,0.0752166211605072,0.0752166211605072,0.07411864204288011,0.0752166211605072,3427200,0.0,0.0
1986-06-09,0.07521664873994763,0.07521664873994763,0.07192207872867584,0.07192207872867584,12672000,0.0,0.0
1986-06-10,0.07192207872867584,0.07192207872867584,0.07082409920845623,0.07192207872867584,3427200,0.0,0.0
1986-06-11,0.07192207872867584,0.07192207872867584,0.07082409920845623,0.07192207872867584,2304000,0.0,0.0
1986-06-12,0.07192207711348075,0.07192207711348075,0.06862813862679573,0.06917712837457657,13708800,0.0,0.0
1986-06-13,0.06917712837457657,0.0697261181223574,0.06862813862679573,0.06917712837457657,7891200,0.0,0.0
1986-06-16,0.06917713706117108,0.06972612687788875,0.06807915742773576,0.06862814724445343,9590400,0.0,0.0
1986-06-17,0.06917712721668848,0.07082409643246398,0.06917712721668848,0.0697261169552803,13075200,0.0,0.0
1986-06-18,0.0697261181223574,0.0697261181223574,0.0680791488790149,0.06917712837457657,4348800,0.0,0.0
1986-06-19,0.06917713706117108,0.06972612687788875,0.06807915742773576,0.06862814724445343,8467200,0.0,0.0
1986-06-20,0.06862815170303449,0.0691771415554185,0.06862815170303449,0.0689026489853859,3801600,0.0,0.0
1986-06-23,0.06890263470355147,0.0697261169552803,0.06753015800091297,0.0697261169552803,46195200,0.0,0.0
1986-06-24,0.0697261181223574,0.07027510787013824,0.06862813862679573,0.06917712837457657,14572800,0.0,0.0
1986-06-25,0.06917713074637598,0.06972612051297941,0.0680791512131691,0.0680791512131691,15235200,0.0,0.0
1986-06-26,0.06807915611487726,0.06862814592100805,0.06588319689035416,0.06588319689035416,19152000,0.0,0.0
1986-06-27,0.06588318309970564,0.06643217279092206,0.06478520371727281,0.06533419340848923,10396800,0.0,0.0
1986-06-30,0.06533417469428368,0.06917710143203744,0.06478518516031885,0.06753013283014297,62352000,0.0,0.0
1986-07-01,0.06753013283014297,0.06753013283014297,0.06698114329617814,0.06753013283014297,47577600,0.0,0.0
1986-07-02,0.06753013283014297,0.06753013283014297,0.06698114329617814,0.06753013283014297,52617600,0.0,0.0
1986-07-03,0.06807915742773576,0.06917713706117108,0.06807915742773576,0.06862814724445343,14140800,0.0,0.0
1986-07-07,0.06862814592100805,0.06862814592100805,0.06588319689035416,0.06588319689035416,14054400,0.0,0.0
1986-07-08,0.06588320066089241,0.06588320066089241,0.06368660985999115,0.06423623114824295,14256000,0.0,0.0
1986-07-09,0.06423620854049365,0.06423620854049365,0.06094163922400696,0.061490628868341446,46137600,0.0,0.0
1986-07-10,0.061490666597383475,0.062039656578563654,0.05709874674794202,0.059843696653842926,46886400,0.0,0.0
1986-07-11,0.059843659935337974,0.06258860815701042,0.059843659935337974,0.061490628868341446,17395200,0.0,0.0
1986-07-14,0.059843693231096805,0.06203965303022012,0.059843693231096805,0.06066717579960823,28598400,0.0,0.0
1986-07-15,0.0606671420456812,0.06258860815701042,0.059843659935337974,0.061490628868341446,13190400,0.0,0.0
1986-07-16,0.062039625255034085,0.06368659436702728,0.062039625255034085,0.06368659436702728,9360000,0.0,0.0
1986-07-17,0.06368660130022276,0.06478521227836609,0.06313761153645966,0.06478521227836609,6940800,0.0,0.0
1986-07-18,0.06478520371727281,0.06588318309970564,0.06313760319308989,0.06533419340848923,12326400,0.0,0.0
1986-07-21,0.06533419340848923,0.06643217279092206,0.06533419340848923,0.06533419340848923,3513600,0.0,0.0
1986-07-22,0.06533417469428368,0.06753013283014297,0.06533417469428368,0.06753013283014297,10512000,0.0,0.0
1986-07-23,0.06753016630874649,0.06862814592100805,0.06588319689035416,0.06588319689035416,20793600,0.0,0.0
1986-07-24,0.06698117167996222,0.06917713074637598,0.06698117167996222,0.0680791512131691,14140800,0.0,0.0
1986-07-25,0.06807915742773576,0.06917713706117108,0.06807915742773576,0.06862814724445343,20448000,0.0,0.0
1986-07-28,0.06862815104367054,0.06862815104367054,0.06698118150234222,0.06698118150234222,11808000,0.0,0.0
1986-07-29,0.06698116248213848,0.0675301521733549,0.06423621402605639,0.06533419340848923,14054400,0.0,0.0
1986-07-30,0.06533419609194284,0.06533419609194284,0.06094164693126386,0.06313760578632355,26409600,0.0,0.0
1986-07-31,0.0631376294771211,0.0636866193968806,0.0625886395573616,0.0625886395573616,15638400,0.0,0.0
1986-08-01,0.06258859205094576,0.06313758155400753,0.06149061304482221,0.06203960254788399,12902400,0.0,0.0
1986-08-04,0.06203960254788399,0.06203960254788399,0.06039263403869866,0.06203960254788399,12441600,0.0,0.0
1986-08-05,0.062039618512675934,0.06258860815701042,0.061490628868341446,0.061490628868341446,2822400,0.0,0.0
1986-08-06,0.06149064873580079,0.062039638557512385,0.05984367927066602,0.0609416589140892,18316800,0.0,0.0
1986-08-07,0.060941656407223786,0.06149064620635241,0.059843676808966545,0.06039266660809517,3657600,0.0,0.0
1986-08-08,0.06039266909237761,0.062039638557512385,0.06039266909237761,0.0609416589140892,4147200,0.0,0.0
1986-08-11,0.062039626358793704,0.06368659550008847,0.062039626358793704,0.06313760578632355,7948800,0.0,0.0
1986-08-12,0.06313761153645966,0.06478521227836609,0.06313761153645966,0.06478521227836609,9993600,0.0,0.0
1986-08-13,0.06478520371727281,0.06533419340848923,0.06423621402605639,0.06533419340848923,6883200,0.0,0.0
1986-08-14,0.06533421196101391,0.06753017134945166,0.06533421196101391,0.06698118150234222,20131200,0.0,0.0
1986-08-15,0.06698116368483717,0.06753015338591113,0.06643217398376322,0.0672556608915329,6105600,0.0,0.0
1986-08-18,0.0672556649782857,0.06753015748934331,0.0664321780204773,0.0664321780204773,12787200,0.0,0.0
1986-08-19,0.0664321780204773,0.0667066752438527,0.06533419855161128,0.0664321780204773,20390400,0.0,0.0
1986-08-20,0.06643218669648494,0.06643218669648494,0.06588319689035416,0.06588319689035416,20764800,0.0,0.0
1986-08-21,0.06588319689035416,0.06698117650261572,0.06588319689035416,0.06588319689035416,49536000,0.0,0.0
1986-08-22,0.06588319180589229,0.0664321815696554,0.06368660130022276,0.06478521227836609,5760000,0.0,0.0
1986-08-25,0.06478521227836609,0.06478521227836609,0.06368660130022276,0.06478521227836609,2419200,0.0,0.0
1986-08-26,0.06478522098579277,0.06478522098579277,0.06423623114824295,0.06423623114824295,10857600,0.0,0.0
1986-08-27,0.06423623114824295,0.06478522098579277,0.06368660985999115,0.06423623114824295,9532800,0.0,0.0
1986-08-28,0.06423623114824295,0.06478522098579277,0.06423623114824295,0.06423623114824295,3427200,0.0,0.0
1986-08-29,0.06423624076743663,0.06478523068719612,0.061490659717842615,0.0625886395573616,25430400,0.0,0.0
1986-09-02,0.06258862837922398,0.06258862837922398,0.06011817182536255,0.0609416589140892,5212800,0.0,0.0
1986-09-03,0.06039266150152341,0.06039266150152341,0.05764771273798264,0.0592946819961071,18316800,0.0,0.0
1986-09-04,0.06039267083469222,0.06423623114824295,0.06039267083469222,0.06423623114824295,39427200,0.0,0.0
1986-09-05,0.06423623226679503,0.06698118150234222,0.06368661096897262,0.06698118150234222,26352000,0.0,0.0
1986-09-08,0.0669811677549103,0.06753015748934331,0.0664321780204773,0.0664321780204773,9619200,0.0,0.0
1986-09-09,0.06643215376221333,0.06917710143203744,0.06643215376221333,0.06753013283014297,37526400,0.0,0.0
1986-09-10,0.06753015748934331,0.06807914722377631,0.0664321780204773,0.0664321780204773,10886400,0.0,0.0
1986-09-11,0.06643217433756432,0.06698116404156206,0.06368659436702728,0.06368659436702728,35654400,0.0,0.0
1986-09-12,0.0636865710570693,0.06423619201044833,0.06203960254788399,0.06203960254788399,24451200,0.0,0.0
1986-09-15,0.062039626358793704,0.06313760578632355,0.06094164693126386,0.06313760578632355,22492800,0.0,0.0
1986-09-16,0.06313760578632355,0.06368659550008847,0.062039626358793704,0.06313760578632355,5184000,0.0,0.0
1986-09-17,0.06313761153645966,0.06588319180589229,0.06258862177269656,0.06478521227836609,8035200,0.0,0.0
1986-09-18,0.06478520371727281,0.06643217279092206,0.06478520371727281,0.06533419340848923,5356800,0.0,0.0
1986-09-19,0.06533419340848923,0.06588318309970564,0.06478520371727281,0.06533419340848923,2505600,0.0,0.0
1986-09-22,0.0653342020421292,0.0653342020421292,0.06478521227836609,0.06478521227836609,4492800,0.0,0.0
1986-09-23,0.06478521727809261,0.06643218669648494,0.06478521727809261,0.06588319689035416,5961600,0.0,0.0
1986-09-24,0.06588318882089372,0.06588318882089372,0.06478520934311416,0.06505970656871796,4780800,0.0,0.0
1986-09-25,0.06505970243372874,0.06533419492956885,0.06368659436702728,0.06368659436702728,5155200,0.0,0.0
1986-09-26,0.06368659436702728,0.06423621552157338,0.06313760466302955,0.06368659436702728,2332800,0.0,0.0
1986-09-29,0.0636865710570693,0.0636865710570693,0.06203960254788399,0.06203960254788399,6192000,0.0,0.0
1986-09-30,0.06203960254788399,0.06313758155400753,0.06203960254788399,0.06203960254788399,5184000,0.0,0.0
1986-10-01,0.062039618512675934,0.06313759780134492,0.06039264957967246,0.061490628868341446,32428800,0.0,0.0
1986-10-02,0.061490628868341446,0.06258860815701042,0.06094163922400696,0.061490628868341446,22723200,0.0,0.0
1986-10-03,0.06149061304482221,0.06258859205094576,0.06149061304482221,0.06203960254788399,14716800,0.0,0.0
1986-10-06,0.06368661096897262,0.0680791611965611,0.06368661096897262,0.06698118150234222,85334400,0.0,0.0
1986-10-07,0.06698117609104863,0.06972612510483613,0.06698117609104863,0.06835365295410156,59788800,0.0,0.0
1986-10-08,0.06835365108559735,0.07109859531203112,0.06753016404781262,0.07027511298656464,119606400,0.0,0.0
1986-10-09,0.07027508663022014,0.07411864515360891,0.07027508663022014,0.07247104495763779,92563200,0.0,0.0
1986-10-10,0.07247106236028553,0.07741260123400656,0.0713730829329163,0.07576563209295273,76752000,0.0,0.0
1986-10-13,0.07576561389917215,0.07576561389917215,0.07247104495763779,0.07247104495763779,27129600,0.0,0.0
1986-10-14,0.07302003994711508,0.07411865064259127,0.07302003994711508,0.07356902956962585,12873600,0.0,0.0
1986-10-15,0.07356905388127745,0.0774126139594515,0.07356905388127745,0.07686362415552139,63532800,0.0,0.0
1986-10-16,0.07686362415552139,0.0774126139594515,0.07631463435159129,0.07686362415552139,21859200,0.0,0.0
1986-10-17,0.07686361215488802,0.07960855603365502,0.07686361215488802,0.07905957102775574,124444800,0.0,0.0
1986-10-20,0.07905957457790815,0.08070653909419785,0.07741260534930057,0.07960855960845947,43545600,0.0,0.0
1986-10-21,0.0801575545254212,0.08290249854326248,0.0801575545254212,0.08290249854326248,112377600,0.0,0.0
1986-10-22,0.08290249854326248,0.08372598551846917,0.08235351350954853,0.08290249854326248,54576000,0.0,0.0
1986-10-23,0.08290249854326248,0.0834514930016122,0.08207902099269156,0.08290249854326248,70444800,0.0,0.0
1986-10-24,0.08290247997213242,0.08290247997213242,0.08015753656919074,0.08235349506139755,101376000,0.0,0.0
1986-10-27,0.08290250113846653,0.08509910106658936,0.08290250113846653,0.08509910106658936,125654400,0.0,0.0
1986-10-28,0.085099082073375,0.08839301991750834,0.085099082073375,0.08702053874731064,142646400,0.0,0.0
1986-10-29,0.08702055656816797,0.08729505851320288,0.08345149407846819,0.08455010503530502,53222400,0.0,0.0
1986-10-30,0.08455007503832764,0.08729502754236144,0.0840010901923004,0.08619704842567444,44380800,0.0,0.0
1986-10-31,0.0861970805930245,0.08729506011945963,0.08455010659105376,0.08509910106658936,63734400,0.0,0.0
1986-11-03,0.08564807991124676,0.08729505379387426,0.08564807991124676,0.08674605935811996,42192000,0.0,0.0
1986-11-04,0.0867460599305663,0.09003999829292297,0.0867460599305663,0.09003999829292297,54403200,0.0,0.0
1986-11-05,0.09003999625310775,0.09607951927683162,0.0894910018261678,0.09553052484989166,45100800,0.0,0.0
1986-11-06,0.0955305276992986,0.0999224455472758,0.0949815426806192,0.0977264866232872,72576000,0.0,0.0
1986-11-07,0.09772647554846874,0.09827546992956905,0.09553051687333637,0.09717749059200287,44323200,0.0,0.0
1986-11-10,0.0971774937462072,0.0971774937462072,0.09278493537822571,0.09333392977714539,28684800,0.0,0.0
1986-11-11,0.09388357400894165,0.09498155359713,0.09388357400894165,0.09388357400894165,11894400,0.0,0.0
1986-11-12,0.09388357400894165,0.09607953318531834,0.0927849535454647,0.09388357400894165,34156800,0.0,0.0
1986-11-13,0.09388355970119383,0.09443254469930501,0.09223595440703418,0.09251044690608978,30211200,0.0,0.0
1986-11-14,0.09251044289108326,0.09333392977714539,0.09058897663181653,0.09333392977714539,18720000,0.0,0.0
1986-11-17,0.09333394805187718,0.09498155359713,0.09223596846368884,0.09388357400894165,24307200,0.0,0.0
1986-11-18,0.09388358855890999,0.09443257372576694,0.0889420434832573,0.0889420434832573,59673600,0.0,0.0
1986-11-19,0.08894204315515558,0.09278496758289209,0.08894204315515558,0.0922359824180603,48729600,0.0,0.0
1986-11-20,0.09223593828724205,0.09937343001365662,0.09223593828724205,0.09937343001365662,98179200,0.0,0.0
1986-11-21,0.09992243280637426,0.10376599659616668,0.09992243280637426,0.10266737639904022,91065600,0.0,0.0
1986-11-24,0.10266742082293656,0.11145189065039612,0.09937348143167878,0.11090290546417236,173836800,0.0,0.0
1986-11-25,0.11090285121155076,0.11254981538918123,0.11035385686925142,0.11200083047151566,95788800,0.0,0.0
1986-11-26,0.11200088526125829,0.11254987044748206,0.11090290546417236,0.11090290546417236,38793600,0.0,0.0
1986-11-28,0.11090289913485389,0.11145188428974663,0.10815795451111447,0.10925592482089996,41328000,0.0,0.0
1986-12-01,0.10925591285113119,0.10980490737051549,0.10651096852812011,0.10705996304750443,40291200,0.0,0.0
1986-12-02,0.10760898888111115,0.10980494894072636,0.10760898888111115,0.10760898888111115,28771200,0.0,0.0
1986-12-03,0.10760898591529458,0.1087069659148407,0.10651100591574846,0.10678549855947495,35164800,0.0,0.0
1986-12-04,0.10678546600992932,0.10925591789972343,0.10596198832975612,0.10815794765949249,42508800,0.0,0.0
1986-12-05,0.10815798360833513,0.10870696891091874,0.10760898888111115,0.10760898888111115,107510400,0.0,0.0
1986-12-08,0.10760890897783781,0.10870688819235852,0.10486396565385273,0.10651092976331711,22665600,0.0,0.0
1986-12-09,0.10651095601518835,0.10705995047007666,0.10541297653004744,0.10596197098493576,16099200,0.0,0.0
1986-12-10,0.10596202062829545,0.10706000062784157,0.10486404062874932,0.10678549855947495,27590400,0.0,0.0
1986-12-11,0.10678550150259533,0.10815798360833513,0.10651100885130353,0.10760898888111115,11635200,0.0,0.0
1986-12-12,0.1076089171403852,0.1076089171403852,0.10376599431037903,0.10376599431037903,25286400,0.0,0.0
1986-12-15,0.10376597977858411,0.10431496463828838,0.09937342232738944,0.10102039575576782,50774400,0.0,0.0
1986-12-16,0.1015694305171779,0.10376603075949356,0.1015694305171779,0.10211842507123947,77299200,0.0,0.0
1986-12-17,0.10211840046201835,0.10376600575322074,0.10211840046201835,0.10321637988090515,23356800,0.0,0.0
1986-12-18,0.10321638508942678,0.1043149960143065,0.10266739063996237,0.10404050350189209,12672000,0.0,0.0
1986-12-19,0.10431497133427568,0.10760890897783781,0.10431497133427568,0.10651092976331711,56592000,0.0,0.0
1986-12-22,0.10651100885130353,0.10870696891091874,0.10651100885130353,0.10760898888111115,18316800,0.0,0.0
1986-12-23,0.10760891228841274,0.10870689153671265,0.10760891228841274,0.10870689153671265,23788800,0.0,0.0
1986-12-24,0.10870689716707499,0.10870689716707499,0.10815791222680776,0.10843240469694138,7027200,0.0,0.0
1986-12-26,0.10843244021955023,0.10925591789972343,0.10815794765949249,0.10815794765949249,3715200,0.0,0.0
1986-12-29,0.10815791150160557,0.1092558813747781,0.10376599431037903,0.10376599431037903,41702400,0.0,0.0
1986-12-30,0.10376598482377983,0.1054129489076023,0.10266736475129325,0.1048639640212059,25401600,0.0,0.0
1986-12-31,0.10486399149979485,0.10760893550032927,0.10486399149979485,0.10596197098493576,23356800,0.0,0.0
1987-01-02,0.10596194321863196,0.10705992241605804,0.10431496971017624,0.1048639640212059,12643200,0.0,0.0
1987-01-05,0.10486402129251894,0.11200088526125829,0.10431502668165678,0.11090290546417236,48499200,0.0,0.0
1987-01-06,0.11090286950409645,0.1130988283862322,0.11035387507124485,0.11254983395338058,40032000,0.0,0.0
1987-01-07,0.11254984054950216,0.1185893639922142,0.11254984054950216,0.1185893639922142,60998400,0.0,0.0
1987-01-08,0.11913836738521988,0.12353092695877524,0.11913836738521988,0.12243230640888214,61488000,0.0,0.0
1987-01-09,0.12243229994742702,0.12792283890576922,0.12188331485144174,0.1273738443851471,63705600,0.0,0.0
1987-01-12,0.1273738174015805,0.1367072783284787,0.12627583801757503,0.13560929894447327,128793600,0.0,0.0
1987-01-13,0.13451133803064758,0.13451133803064758,0.12956979396123197,0.13176575303077698,76320000,0.0,0.0
1987-01-14,0.13176575303077698,0.13231473808584515,0.12902079948152764,0.13176575303077698,69465600,0.0,0.0
1987-01-15,0.13176573755278387,0.14219716864608747,0.13176573755278387,0.13890323042869568,117014400,0.0,0.0
1987-01-16,0.13890322767185476,0.13890322767185476,0.13286371432160768,0.13560929894447327,65433600,0.0,0.0
1987-01-19,0.1356093225956939,0.14055022597312927,0.13286373749397892,0.14055022597312927,88243200,0.0,0.0
1987-01-20,0.14055016253151076,0.14604068938134215,0.1400011682792475,0.14274612069129944,95760000,0.0,0.0
1987-01-21,0.14274620978880886,0.15262865912651882,0.14000125566344643,0.14878572523593903,108489600,0.0,0.0
1987-01-22,0.1487856787952524,0.1641586536114143,0.1443937705298737,0.16360966861248016,116035200,0.0,0.0
1987-01-23,0.16360968302311676,0.17019756013839357,0.1482367068529129,0.1482367068529129,317894400,0.0,0.0
1987-01-26,0.1493346852028262,0.15262862373467287,0.14439378211737416,0.15098164975643158,116553600,0.0,0.0
1987-01-27,0.15098167039936303,0.15921714459326228,0.15098167039936303,0.1570211946964264,114105600,0.0,0.0
1987-01-28,0.1570211442074846,0.15976609718902604,0.15262859552623492,0.15757013857364655,76723200,0.0,0.0
1987-01-29,0.15757016769536822,0.15921712282433764,0.14768772064922084,0.15098164975643158,79228800,0.0,0.0
1987-01-30,0.15098160007840958,0.16086404387290074,0.14878564177972256,0.1605895608663559,104169600,0.0,0.0
1987-02-02,0.1605895684447686,0.1636096356299088,0.16031506657600403,0.16031506657600403,46915200,0.0,0.0
1987-02-03,0.16031508213055382,0.16196205580440554,0.1548251855921051,0.15757013857364655,59328000,0.0,0.0
1987-02-04,0.1575701570496122,0.15866812706141076,0.15592318318264375,0.15811914205551147,31737600,0.0,0.0
1987-02-05,0.15811917435716294,0.15921714459326228,0.1553742299176402,0.1570211946964264,42652800,0.0,0.0
1987-02-06,0.15702111887284356,0.1578446055769036,0.15043261263923982,0.15125609934329987,45619200,0.0,0.0
1987-02-09,0.15098168214348953,0.15098168214348953,0.1490602246562177,0.1498837023973465,136080000,0.0,0.0
1987-02-10,0.14988366672101278,0.15043266117572784,0.14658973769126513,0.15043266117572784,44668800,0.0,0.0
1987-02-11,0.1509816218523832,0.15757013857364655,0.1509816218523832,0.15757013857364655,60307200,0.0,0.0
1987-02-12,0.15757012208290913,0.169374022787234,0.15757012208290913,0.1685505360364914,185731200,0.0,0.0
1987-02-13,0.16855056998177145,0.17074652880958527,0.16306068233687207,0.16690361499786377,81763200,0.0,0.0
1987-02-17,0.16690360731935108,0.16855056222748951,0.1630606748351561,0.16800157725811005,70732800,0.0,0.0
1987-02-18,0.16800156873487274,0.17074651229178,0.1570211442074846,0.15757013857364655,128592000,0.0,0.0
1987-02-19,0.15702117322774248,0.15702117322774248,0.1493346852028262,0.15098164975643158,317750400,0.0,0.0
1987-02-20,0.15098167868582077,0.15098167868582077,0.1471387543746469,0.14933471381664276,87897600,0.0,0.0
1987-02-23,0.14933466445337773,0.16086407445116552,0.14604072637921048,0.15866811573505402,125913600,0.0,0.0
1987-02-24,0.15866810993872396,0.16690360041076172,0.15866810993872396,0.16635459661483765,120816000,0.0,0.0
1987-02-25,0.16635461245642122,0.16937405822446455,0.16251105773941998,0.16360966861248016,65001600,0.0,0.0
1987-02-26,0.16360966644528765,0.17459010140006606,0.1603150967708608,0.16964855790138245,145209600,0.0,0.0
1987-02-27,0.16964852465390368,0.17074649442204956,0.16580559276686027,0.1685505360364914,37555200,0.0,0.0
1987-03-02,0.16855057130142817,0.16855057130142817,0.16251105773941998,0.16360966861248016,79516800,0.0,0.0
1987-03-03,0.16360966861248016,0.16525664245855295,0.16141306889228135,0.16360966861248016,81100800,0.0,0.0
1987-03-04,0.16360972032005117,0.17568812923543253,0.16306073514761454,0.1751391440629959,98179200,0.0,0.0
1987-03-05,0.1751391672268133,0.1872175777396791,0.1751391672268133,0.18337464332580566,128188800,0.0,0.0
1987-03-06,0.1833745801965064,0.18447256915787716,0.17843303611826014,0.18282559514045715,63561600,0.0,0.0
1987-03-09,0.18282563845108324,0.18337462363718476,0.1784330783883072,0.179531067609787,38275200,0.0,0.0
1987-03-10,0.17953104938788877,0.1872175386363936,0.17898204540823284,0.18502157926559448,74102400,0.0,0.0
1987-03-11,0.18776652216911316,0.1888644924205329,0.18557056281699894,0.18776652216911316,43862400,0.0,0.0
1987-03-12,0.18776644376501725,0.18996240220018307,0.18337452689468556,0.1885899305343628,71337600,0.0,0.0
